YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
2014,0.745205479,0,0,0,1,1,3600.0,1,1980.0,4.0,21278.0,1
2016,0.99726776,0,0,1,0,0,1760.0,1,2008.0,5.0,21292.0,0
2014,0.769863014,0,0,1,0,0,2809.0,1,2014.0,3.0,21295.0,0
2012,1.0,0,0,1,0,0,433.0,1,2010.0,2.0,21405.0,0
2012,0.330601093,0,1,0,1,1,200.0,1,1980.0,4.0,21485.0,0
2015,1.0,0,0,0,1,1,2041.0,1,1980.0,4.0,21515.0,0
2012,1.0,0,0,0,1,1,2041.0,1,1980.0,4.0,21515.0,1
2016,0.494535519,0,0,0,1,1,2041.0,1,1980.0,4.0,21515.0,0
2014,1.0,0,0,0,1,1,162.0,1,1960.0,4.0,21540.0,0
2013,1.0,0,1,0,1,1,720.0,1,1960.0,4.0,21575.0,0
2016,1.0,0,1,0,1,1,720.0,1,1960.0,4.0,21575.0,0
2013,1.0,0,0,1,0,0,1765.0,1,1980.0,4.0,21617.0,0
2012,1.0,0,0,0,1,1,4600.0,1,1988.0,4.0,21617.0,1
2015,0.997260274,0,0,0,1,1,4600.0,1,1988.0,4.0,21617.0,0
2013,0.073972603,0,1,0,1,1,120.0,1,1960.0,4.0,22050.0,0
2013,0.161643836,0,0,1,0,0,2700.0,1,1970.0,4.0,22050.0,0
2013,1.0,0,0,0,1,1,11037.0,1,1980.0,4.0,22054.0,1
2012,1.0,0,0,0,1,1,1493.0,1,1970.0,4.0,22054.0,0
2015,1.0,0,0,0,1,1,1493.0,1,1970.0,4.0,22054.0,0
2013,1.0,0,0,0,1,1,900.0,1,1988.0,4.0,22054.0,1
2012,1.0,0,0,1,0,0,1865.0,1,2000.0,5.0,22094.0,0
2013,1.0,0,1,0,1,1,855.0,1,1980.0,4.0,22113.0,0
2016,1.0,0,0,1,0,0,1874.0,1,2015.0,5.0,22186.0,0
2013,1.0,0,1,0,1,1,1750.0,1,1988.0,4.0,22215.0,0
2013,1.0,0,0,1,0,0,4000.0,1,2007.0,4.0,22282.0,0
2014,1.0,0,0,1,0,0,4000.0,1,2007.0,4.0,22282.0,1
2014,1.0,0,0,1,0,0,3600.0,1,1973.0,7.0,22282.0,0
2013,1.0,0,0,1,0,0,510.0,1,1980.0,2.0,22282.0,0
2016,1.0,0,0,1,0,0,510.0,1,1980.0,2.0,22282.0,1
2016,1.0,0,1,0,1,1,4300.0,1,1960.0,4.0,22282.0,1
2016,1.0,0,0,1,0,0,1900.0,1,1995.0,3.0,22379.0,0
2012,1.0,0,0,1,0,0,563.0,1,1960.0,4.0,23096.0,0
2015,1.0,0,1,0,1,1,600.0,2,1960.0,4.0,24037.0,0
2014,1.0,1,0,1,0,0,410.0,2,1980.0,2.0,24037.0,0
2012,1.0,0,0,0,1,1,800.0,2,1960.0,4.0,24037.0,1
2013,1.0,0,0,1,0,0,620.0,2,1900.0,3.0,24322.0,0
2016,0.99726776,1,0,1,0,0,360.0,2,1900.0,4.0,24322.0,1
2014,1.0,0,0,0,1,1,600.0,2,1980.0,4.0,25056.0,0
2012,1.0,0,0,0,1,1,4800.0,2,1960.0,4.0,25056.0,0
2012,1.0,0,1,0,1,1,10.0,2,1980.0,4.0,25147.0,0
2014,1.0,0,1,0,1,1,10.0,2,1980.0,4.0,25147.0,0
2012,1.0,0,0,0,1,1,2000.0,2,1960.0,4.0,25197.0,0
2013,1.0,0,0,1,0,0,727.0,2,1900.0,3.0,25237.0,0
2016,0.99726776,0,1,0,1,1,5561.0,2,1980.0,4.0,25356.0,0
2014,1.0,1,0,1,0,0,1200.0,2,1545.0,4.0,25356.0,0
2012,1.0,0,1,0,1,1,1156.0,2,1980.0,4.0,25356.0,1
2013,1.0,0,0,0,1,1,528.0,2,1980.0,4.0,25367.0,0
2012,1.0,0,0,0,1,1,437.0,2,1960.0,4.0,25388.0,0
2012,1.0,1,1,0,1,1,2150.0,2,1988.0,4.0,25388.0,0
2014,1.0,1,0,1,0,0,1000.0,2,1870.0,3.0,25388.0,0
2014,1.0,1,1,0,1,1,1054.0,2,1960.0,4.0,25462.0,0
2016,0.99726776,1,0,1,0,0,3031.0,2,1979.0,4.0,25462.0,1
2013,1.0,0,1,0,1,1,17800.0,2,1980.0,4.0,25580.0,0
2012,1.0,0,1,0,1,1,1833.0,2,1960.0,4.0,26057.0,0
2012,1.0,1,0,1,0,0,1347.0,2,2009.0,2.0,26058.0,0
2012,1.0,0,0,1,0,0,1350.0,2,1958.0,4.0,26058.0,0
2014,1.0,0,0,1,0,0,1350.0,2,1958.0,4.0,26058.0,0
2013,1.0,0,0,1,0,0,1300.0,2,1960.0,5.0,26058.0,0
2012,1.0,0,0,0,1,1,590.0,2,1960.0,4.0,26058.0,0
2013,1.0,0,0,0,1,1,420.0,2,1980.0,4.0,26058.0,0
2012,1.0,0,1,0,1,1,2321.0,2,1980.0,4.0,26058.0,0
2014,1.0,0,0,1,0,0,528.0,2,1950.0,3.0,26058.0,0
2013,1.0,0,0,1,0,0,4126.0,2,2003.0,5.0,26064.0,1
2013,1.0,0,0,1,0,0,400.0,2,1949.0,3.0,26064.0,0
2015,1.0,0,0,0,1,1,9609.0,2,1960.0,4.0,26108.0,0
2013,1.0,0,1,0,1,1,1700.0,2,1980.0,4.0,26114.0,0
2016,0.99726776,0,0,0,1,1,600.0,2,1970.0,4.0,26166.0,1
2012,1.0,0,1,0,1,1,4431.0,2,1980.0,4.0,26198.0,1
2015,1.0,0,1,0,1,1,3200.0,2,1960.0,4.0,26198.0,0
2012,0.915300546,0,0,1,0,0,288.0,2,1900.0,2.0,26198.0,0
2014,1.0,0,0,1,0,0,288.0,2,1900.0,2.0,26198.0,0
2014,1.0,0,0,1,0,0,300.0,2,1900.0,3.0,26198.0,0
2015,0.493150685,0,0,0,1,1,7900.0,2,1960.0,4.0,26198.0,0
2012,1.0,0,0,0,1,1,2100.0,2,1960.0,4.0,26198.0,0
2015,1.0,0,0,0,1,1,454.0,2,1980.0,4.0,26243.0,0
2012,1.0,0,1,0,1,1,978.0,2,1960.0,4.0,26281.0,0
2013,1.0,0,1,0,1,1,978.0,2,1960.0,4.0,26281.0,0
2016,0.99726776,0,0,1,0,0,3390.0,2,1971.0,6.0,26281.0,0
2013,0.076712329,0,1,0,1,1,1090.0,2,1960.0,4.0,26281.0,0
2016,0.0,0,0,0,1,1,2310.0,2,1970.0,4.0,26347.0,0
2015,1.0,0,0,0,1,1,950.0,2,1980.0,4.0,26347.0,0
2013,1.0,0,1,0,1,1,1125.0,2,1980.0,4.0,26362.0,1
2012,1.0,0,0,1,0,0,320.0,2,1950.0,4.0,26362.0,0
2014,1.0,0,1,0,1,1,592.0,2,1960.0,4.0,26362.0,0
2015,1.0,0,0,1,0,0,3550.0,2,1968.0,8.0,26362.0,0
2016,0.99726776,0,0,1,0,0,3280.0,2,1971.0,7.0,26362.0,0
2013,1.0,0,0,1,0,0,470.0,2,1930.0,4.0,26362.0,0
2012,0.084699454,0,0,0,1,1,550.0,2,1960.0,4.0,26362.0,0
2013,1.0,0,0,1,0,0,11958.0,2,1960.0,4.0,26362.0,0
2015,1.0,0,0,1,0,0,11958.0,2,1960.0,4.0,26362.0,1
2013,1.0,0,0,1,0,0,714.0,2,1900.0,4.0,26362.0,0
2016,1.0,0,0,1,0,0,714.0,2,1900.0,4.0,26362.0,1
2016,0.99726776,0,0,0,1,1,1087.0,2,1960.0,4.0,26362.0,0
2014,0.0,0,0,0,1,1,300.0,2,1970.0,4.0,26362.0,0
2015,1.0,0,0,1,0,0,3612.0,2,1959.0,9.0,26362.0,0
2013,1.0,0,0,0,1,1,1800.0,2,1960.0,4.0,26362.0,0
2014,1.0,0,0,0,1,1,1800.0,2,1960.0,4.0,26362.0,1
2012,1.0,0,0,0,1,1,2738.0,2,1970.0,4.0,26362.0,0
2014,0.15890411,0,0,0,1,1,2738.0,2,1970.0,4.0,26362.0,0
2013,0.142465753,0,0,0,1,1,7200.0,2,1960.0,4.0,26362.0,0
2013,1.0,0,0,1,0,0,1050.0,2,1962.0,3.0,26362.0,0
2016,0.967213115,0,0,1,0,0,1050.0,2,1962.0,3.0,26362.0,0
2015,1.0,0,0,1,0,0,5300.0,2,1962.0,5.0,26362.0,0
2012,1.0,0,0,0,1,1,1428.0,2,1980.0,4.0,26362.0,1
2014,1.0,0,0,0,1,1,1428.0,2,1980.0,4.0,26362.0,0
2016,1.0,0,0,0,1,1,194.0,2,1960.0,4.0,26362.0,0
2015,0.0,0,0,0,1,1,755.0,2,1970.0,4.0,26362.0,0
2012,1.0,0,0,0,1,1,720.0,2,1960.0,4.0,26362.0,0
2015,1.0,0,0,0,1,1,720.0,2,1960.0,4.0,26362.0,0
2016,1.0,0,0,0,1,1,450.0,2,1960.0,4.0,26362.0,0
2012,1.0,0,0,0,1,1,4901.0,2,1980.0,4.0,26362.0,1
2016,0.99726776,0,0,0,1,1,446.0,2,1960.0,4.0,26362.0,0
2012,1.0,0,0,1,0,0,436.0,2,1900.0,4.0,26362.0,1
2015,1.0,0,0,1,0,0,436.0,2,1900.0,4.0,26362.0,0
2012,1.0,0,0,0,1,1,3461.0,2,1988.0,4.0,26362.0,1
2012,0.74863388,0,1,0,1,1,2911.0,2,1960.0,4.0,26362.0,0
2012,1.0,0,1,0,1,1,1800.0,2,1980.0,4.0,26362.0,0
2012,1.0,0,0,0,1,1,2528.0,2,1988.0,4.0,26362.0,0
2013,1.0,0,1,0,1,1,2886.0,2,1960.0,4.0,26362.0,0
2012,0.418032787,0,0,1,0,0,1020.0,1,1850.0,4.0,27056.0,1
2013,1.0,0,0,1,0,0,1020.0,1,1850.0,4.0,27056.0,0
2016,0.99726776,0,0,1,0,0,1020.0,1,1850.0,4.0,27056.0,0
2014,1.0,0,0,1,0,0,3737.0,1,2009.0,2.0,27229.0,0
2014,0.246575342,0,0,1,0,0,4650.0,1,2007.0,5.0,27229.0,0
2014,0.495890411,0,0,1,0,0,1363.0,1,1966.0,5.0,27229.0,0
2015,1.0,0,0,1,0,0,2644.0,1,1980.0,4.0,27229.0,1
2012,1.0,0,0,1,0,0,1730.0,1,1971.0,3.0,27229.0,0
2014,0.747945205,0,0,1,0,0,1730.0,1,1971.0,3.0,27229.0,0
2012,1.0,0,0,1,0,0,3786.0,1,1965.0,3.0,27229.0,0
2012,1.0,0,0,1,0,0,499.0,1,2004.0,2.0,27229.0,0
2013,1.0,0,0,1,0,0,468.0,1,1971.0,1.0,27229.0,0
2014,0.747945205,0,0,1,0,0,6920.0,1,1971.0,4.0,27229.0,0
2014,1.0,0,0,1,0,0,5555.0,1,1979.0,4.0,27229.0,0
2016,0.99726776,0,0,1,0,0,5555.0,1,1979.0,4.0,27229.0,0
2013,1.0,0,0,1,0,0,2292.0,1,1955.0,5.0,27229.0,0
2012,1.0,0,0,1,0,0,1536.0,1,1998.0,4.0,27229.0,1
2014,0.235616438,0,0,1,0,0,1536.0,1,1998.0,4.0,27229.0,1
2012,1.0,0,0,1,0,0,5350.0,1,1978.0,5.0,27229.0,1
2014,0.235616438,0,0,1,0,0,5350.0,1,1978.0,5.0,27229.0,0
2013,1.0,0,0,1,0,0,2145.0,1,2012.0,5.0,27229.0,0
2014,0.246575342,0,0,1,0,0,2145.0,1,2012.0,5.0,27229.0,0
2013,1.0,0,0,1,0,0,8140.0,1,1983.0,5.0,27229.0,1
2012,1.0,0,0,1,0,0,1490.0,1,1962.0,3.0,27299.0,1
2012,1.0,0,1,0,1,1,665.0,1,1980.0,4.0,27355.0,1
2013,1.0,0,0,1,0,0,3788.0,1,1974.0,5.0,27643.0,0
2013,1.0,0,0,1,0,0,270.0,1,1900.0,3.0,28085.0,0
2014,0.495890411,0,0,0,1,1,1500.0,1,1980.0,4.0,28088.0,0
2012,1.0,0,0,1,0,0,2889.0,1,1970.0,5.0,28088.0,1
2012,1.0,0,0,1,0,0,700.0,1,1900.0,3.0,28134.0,0
2012,1.0,0,1,0,1,1,388.0,1,1960.0,4.0,28140.0,0
2014,1.0,0,0,1,0,0,2470.0,1,1960.0,5.0,28140.0,0
2013,1.0,0,0,1,0,0,978.0,1,2009.0,2.0,28173.0,0
2013,1.0,0,1,0,1,1,4477.0,1,1988.0,4.0,28218.0,1
2012,1.0,0,1,0,1,1,462.0,2,1960.0,4.0,29019.0,1
2013,0.915068493,0,1,0,1,1,550.0,2,1960.0,4.0,29019.0,0
2016,0.99726776,0,0,1,0,0,500.0,2,1950.0,4.0,29019.0,0
2012,0.330601093,0,0,0,1,1,990.0,2,1960.0,4.0,29019.0,0
2012,1.0,0,1,0,1,1,850.0,2,1970.0,4.0,29019.0,0
2012,1.0,0,0,0,1,1,400.0,2,1980.0,4.0,29019.0,0
2012,1.0,0,0,0,1,1,490.0,2,1960.0,4.0,29019.0,0
2013,1.0,0,1,0,1,1,340.0,2,1960.0,4.0,29019.0,0
2014,1.0,0,1,0,1,1,340.0,2,1960.0,4.0,29019.0,0
2014,1.0,0,0,1,0,0,5885.0,2,1970.0,6.0,29039.0,1
2016,1.0,0,0,1,0,0,5885.0,2,1970.0,6.0,29039.0,0
2014,1.0,0,0,0,1,1,1380.0,2,1970.0,4.0,29046.0,1
2016,1.0,0,0,1,0,0,2320.0,2,1971.0,5.0,29058.0,1
2014,1.0,0,0,0,1,1,1020.0,2,1960.0,4.0,29085.0,0
2015,0.832876712,0,0,1,0,0,500.0,2,1960.0,3.0,29103.0,0
2012,1.0,0,1,0,1,1,770.0,2,1980.0,4.0,29105.0,0
2015,1.0,0,0,1,0,0,4228.0,2,1970.0,4.0,29105.0,1
2016,0.99726776,0,0,1,0,0,4228.0,2,1970.0,4.0,29105.0,0
2013,0.720547945,0,0,0,1,1,400.0,2,1980.0,4.0,29124.0,0
2016,0.99726776,0,1,0,1,1,1650.0,2,1970.0,4.0,29151.0,0
2016,0.99726776,0,1,0,1,1,1620.0,2,1980.0,4.0,29151.0,0
2015,1.0,0,1,0,1,1,600.0,2,1980.0,4.0,29151.0,0
2012,1.0,0,1,0,1,1,3380.0,2,1980.0,4.0,29151.0,0
2012,1.0,0,1,0,1,1,5018.0,2,1980.0,4.0,29151.0,1
2013,1.0,0,0,1,0,0,4800.0,2,1974.0,5.0,29151.0,1
2012,1.0,0,0,0,1,1,3080.0,2,1980.0,4.0,29151.0,1
2016,1.0,0,0,0,1,1,1390.0,2,1980.0,4.0,29185.0,0
2012,0.0,0,0,0,1,1,1340.0,2,1970.0,4.0,29232.0,0
2015,0.0,0,0,0,1,1,1340.0,2,1970.0,4.0,29232.0,0
2016,1.0,1,0,1,0,0,2540.0,2,1989.0,3.0,29232.0,0
2013,1.0,0,0,1,0,0,3550.0,2,1970.0,6.0,29232.0,0
2012,1.0,0,0,0,1,1,1165.0,2,1970.0,4.0,29232.0,0
2013,1.0,0,0,0,1,1,1040.0,2,1970.0,4.0,29232.0,0
2013,1.0,0,0,0,1,1,1359.0,2,1980.0,4.0,29232.0,1
2016,0.99726776,0,0,0,1,1,1359.0,2,1980.0,4.0,29232.0,0
2012,1.0,0,0,0,1,1,1693.0,2,1970.0,4.0,29232.0,1
2013,0.123287671,0,0,0,1,1,1372.0,2,1970.0,4.0,29232.0,0
2013,1.0,0,0,0,1,1,315.0,2,1970.0,4.0,29232.0,0
2013,1.0,0,0,0,1,1,1370.0,2,1980.0,4.0,29232.0,0
2014,1.0,0,0,0,1,1,1370.0,2,1980.0,4.0,29232.0,0
2012,1.0,0,0,0,1,1,2349.0,2,1970.0,4.0,29232.0,0
2012,1.0,0,0,0,1,1,1508.0,2,1970.0,4.0,29232.0,0
2014,1.0,0,0,0,1,1,1508.0,2,1980.0,4.0,29232.0,0
2013,1.0,0,0,0,1,1,1200.0,2,1970.0,4.0,29232.0,0
2015,1.0,0,0,0,1,1,960.0,2,1970.0,4.0,29232.0,0
2013,1.0,0,0,0,1,1,6959.0,2,1980.0,4.0,29232.0,0
2014,1.0,0,0,0,1,1,6959.0,2,1980.0,4.0,29232.0,1
2012,1.0,0,0,0,1,1,4601.0,2,1970.0,4.0,29232.0,0
2013,1.0,0,0,0,1,1,4601.0,2,1970.0,4.0,29232.0,0
2012,1.0,0,0,0,1,1,1232.0,2,1980.0,4.0,29232.0,1
2012,1.0,0,0,0,1,1,909.0,2,1970.0,4.0,29232.0,0
2016,0.99726776,0,0,0,1,1,909.0,2,1970.0,4.0,29232.0,0
2012,1.0,0,0,0,1,1,4599.0,2,1970.0,4.0,29232.0,0
2013,0.539726027,0,0,0,1,1,867.0,2,1980.0,4.0,29233.0,0
2013,1.0,1,1,0,1,1,2100.0,2,1980.0,4.0,29233.0,0
2015,1.0,0,0,1,0,0,1712.0,2,2008.0,4.0,29239.0,0
2012,1.0,0,0,1,0,0,1990.0,2,1980.0,3.0,29259.0,0
2013,1.0,0,0,0,1,1,600.0,2,1980.0,4.0,29259.0,0
2014,1.0,0,0,0,1,1,1550.0,2,1980.0,4.0,30003.0,0
2015,1.0,0,0,1,0,0,1365.0,2,1950.0,3.0,30007.0,0
2016,0.99726776,0,0,1,0,0,730.0,2,1930.0,5.0,30007.0,0
2013,0.665753425,0,1,0,1,1,440.0,2,1960.0,4.0,30007.0,0
2014,1.0,0,1,0,1,1,390.0,2,1960.0,4.0,30007.0,0
2015,1.0,0,1,0,1,1,390.0,2,1960.0,4.0,30007.0,0
2014,1.0,1,1,0,1,1,1800.0,2,1960.0,4.0,30011.0,0
2014,1.0,0,1,0,1,1,1600.0,2,1980.0,4.0,30028.0,0
2013,1.0,1,1,0,1,1,300.0,2,1980.0,4.0,30032.0,0
2013,1.0,0,0,1,0,0,963.0,2,1996.0,2.0,30062.0,0
2013,1.0,0,0,1,0,0,988.0,2,2004.0,2.0,30075.0,0
2014,1.0,1,0,0,1,1,4900.0,2,1980.0,4.0,30125.0,0
2016,0.99726776,1,0,0,1,1,4900.0,2,1980.0,4.0,30125.0,0
2012,1.0,1,1,0,1,1,1100.0,2,1988.0,4.0,30131.0,0
2015,1.0,0,0,1,0,0,1700.0,2,1970.0,3.0,30133.0,0
2015,1.0,0,0,1,0,0,20940.0,2,1969.0,4.0,30133.0,1
2012,1.0,0,0,1,0,0,3000.0,2,1992.0,4.0,30133.0,0
2012,1.0,0,0,1,0,0,7750.0,2,1980.0,4.0,30133.0,1
2015,1.0,0,0,1,0,0,7750.0,2,1980.0,4.0,30133.0,1
2012,1.0,0,0,1,0,0,8015.0,2,1973.0,3.0,30133.0,1
2014,1.0,0,0,1,0,0,8015.0,2,1973.0,3.0,30133.0,1
2015,1.0,0,0,1,0,0,6180.0,2,1982.0,4.0,30133.0,0
2015,1.0,0,0,1,0,0,745.0,2,1984.0,2.0,30133.0,0
2013,1.0,0,0,1,0,0,2600.0,2,1962.0,4.0,30133.0,0
2014,1.0,0,0,1,0,0,925.0,2,1988.0,2.0,30133.0,0
2012,0.418032787,0,0,1,0,0,340.0,2,1974.0,3.0,30133.0,0
2012,0.25136612,0,0,1,0,0,2451.0,2,1961.0,4.0,30133.0,0
2016,0.99726776,0,0,1,0,0,2451.0,2,1961.0,4.0,30133.0,0
2013,1.0,0,0,1,0,0,600.0,2,1970.0,2.0,30133.0,0
2015,1.0,0,0,1,0,0,872.0,2,1970.0,2.0,30133.0,0
2013,0.838356164,0,0,1,0,0,970.0,2,1988.0,4.0,30133.0,0
2013,0.131506849,0,0,1,0,0,2800.0,2,1963.0,4.0,30133.0,0
2016,1.0,0,0,1,0,0,1000.0,2,1967.0,3.0,30133.0,1
2016,0.0,0,0,1,0,0,11925.0,2,1970.0,4.0,30133.0,0
2015,0.890410959,0,0,1,0,0,266.0,2,1979.0,2.0,30133.0,0
2016,0.99726776,0,0,1,0,0,1600.0,2,1975.0,2.0,30133.0,0
2014,1.0,0,0,1,0,0,3000.0,2,1991.0,3.0,30133.0,1
2016,0.967213115,0,0,1,0,0,400.0,2,1900.0,3.0,30133.0,0
2012,1.0,0,0,0,1,1,140.0,2,1980.0,4.0,30133.0,0
2015,1.0,0,0,0,1,1,140.0,2,1980.0,4.0,30133.0,0
2012,1.0,0,0,0,1,1,6000.0,2,1980.0,4.0,30133.0,1
2014,1.0,0,0,1,0,0,10954.0,2,1979.0,4.0,30133.0,1
2014,1.0,0,0,1,0,0,1300.0,2,1990.0,6.0,30133.0,1
2013,1.0,0,0,0,1,1,150.0,2,1980.0,4.0,30133.0,0
2014,1.0,0,0,0,1,1,150.0,2,1980.0,4.0,30133.0,0
2012,1.0,0,0,0,1,1,550.0,2,1980.0,4.0,30133.0,0
2013,1.0,0,0,0,1,1,550.0,2,1980.0,4.0,30133.0,0
2016,1.0,0,0,1,0,0,440.0,2,1970.0,2.0,30133.0,0
2013,1.0,0,0,1,0,0,265.0,2,1960.0,2.0,30133.0,0
2014,1.0,0,0,1,0,0,3720.0,2,1980.0,5.0,30133.0,1
2012,1.0,0,0,1,0,0,427.0,2,2003.0,3.0,30133.0,0
2014,1.0,0,0,1,0,0,427.0,2,2003.0,3.0,30133.0,0
2013,1.0,0,0,1,0,0,400.0,2,1980.0,2.0,30189.0,0
2016,0.99726776,0,0,1,0,0,424.0,2,1900.0,3.0,30189.0,0
2012,1.0,0,0,1,0,0,2500.0,2,1975.0,4.0,30189.0,0
2013,1.0,0,0,1,0,0,1200.0,2,1974.0,4.0,30189.0,0
2016,0.99726776,0,0,1,0,0,1200.0,2,1974.0,4.0,30189.0,0
2013,1.0,0,0,1,0,0,600.0,2,1870.0,2.0,30189.0,0
2015,1.0,0,0,1,0,0,660.0,2,1950.0,4.0,30189.0,0
2016,1.0,0,0,1,0,0,368.0,2,1950.0,2.0,30189.0,0
2016,0.99726776,0,0,1,0,0,480.0,2,1948.0,2.0,30189.0,0
2012,0.0,0,0,0,1,1,500.0,2,1970.0,4.0,30189.0,0
2015,1.0,0,0,1,0,0,450.0,2,1900.0,3.0,30189.0,0
2012,1.0,0,0,0,1,1,3900.0,2,1980.0,4.0,30189.0,0
2012,1.0,0,0,1,0,0,950.0,2,1900.0,3.0,30189.0,0
2013,1.0,0,0,1,0,0,950.0,2,1900.0,3.0,30189.0,0
2015,1.0,0,0,1,0,0,950.0,2,1900.0,3.0,30189.0,1
2016,0.99726776,0,0,1,0,0,950.0,2,1900.0,3.0,30189.0,1
2012,1.0,0,0,1,0,0,1125.0,2,1960.0,4.0,30189.0,0
2013,0.893150685,0,0,1,0,0,1125.0,2,1960.0,4.0,30189.0,1
2012,1.0,0,1,0,1,1,500.0,2,1980.0,4.0,30189.0,0
2013,0.747945205,0,0,1,0,0,330.0,2,2004.0,3.0,30276.0,0
2016,1.0,0,1,0,1,1,750.0,2,1960.0,4.0,30334.0,0
2012,1.0,1,0,1,0,0,405.0,2,1920.0,2.0,30341.0,0
2013,1.0,1,0,1,0,0,450.0,2,1900.0,3.0,30341.0,0
2012,1.0,0,1,0,1,1,2712.0,2,1988.0,4.0,30341.0,0
2013,1.0,0,1,0,1,1,2712.0,2,1988.0,4.0,30341.0,0
2015,1.0,0,1,0,1,1,2712.0,2,1988.0,4.0,30341.0,0
2012,1.0,1,0,1,0,0,320.0,2,2009.0,2.0,30344.0,0
2013,0.665753425,1,0,1,0,0,5950.0,2,1992.0,3.0,30351.0,1
2013,1.0,0,1,0,1,1,396.0,2,1980.0,4.0,30351.0,0
2015,1.0,0,1,0,1,1,396.0,2,1980.0,4.0,30351.0,0
2016,0.99726776,0,0,0,1,1,1475.0,2,1980.0,4.0,30937.0,0
2013,1.0,1,0,1,0,0,1030.0,2,1985.0,4.0,31022.0,0
2013,0.832876712,0,0,1,0,0,1702.0,2,2009.0,5.0,31033.0,0
2014,1.0,0,0,1,0,0,566.0,2,1840.0,3.0,31042.0,1
2016,0.99726776,1,0,1,0,0,18950.0,2,2010.0,6.0,31069.0,1
2016,0.297814208,1,0,1,0,0,16149.0,2,2016.0,4.0,31069.0,0
2014,1.0,1,0,1,0,0,3223.0,2,2011.0,3.0,31113.0,0
2015,0.983561644,1,0,1,0,0,3223.0,2,2011.0,3.0,31113.0,1
2013,1.0,1,0,1,0,0,4984.0,2,2011.0,4.0,31149.0,1
2012,0.213114754,1,0,1,0,0,2470.0,2,2012.0,2.0,31157.0,0
2015,0.983561644,1,0,1,0,0,2470.0,2,2012.0,2.0,31157.0,0
2015,0.745205479,0,0,1,0,0,555.0,2,2014.0,2.0,31157.0,0
2012,1.0,0,1,0,1,1,660.0,2,1970.0,4.0,31186.0,0
2013,1.0,0,1,0,1,1,660.0,2,1970.0,4.0,31186.0,0
2012,1.0,1,1,0,1,1,3183.0,2,1988.0,4.0,31186.0,0
2012,0.833333333,1,1,0,1,1,12448.0,2,1988.0,4.0,31187.0,1
2013,1.0,0,0,1,0,0,1950.0,2,2011.0,2.0,31203.0,0
2015,1.0,0,0,1,0,0,1950.0,2,2011.0,2.0,31203.0,0
2013,0.61369863,0,0,1,0,0,1194.0,2,2011.0,2.0,31282.0,1
2016,0.99726776,0,0,1,0,0,320.0,2,1980.0,2.0,31282.0,0
2012,1.0,1,1,0,1,1,2261.0,2,1988.0,4.0,31395.0,1
2015,0.983561644,1,1,0,1,1,2261.0,2,1988.0,4.0,31395.0,0
2016,0.967213115,1,1,0,1,1,7036.0,2,1988.0,4.0,31417.0,0
2012,1.0,0,1,0,1,1,4000.0,2,1970.0,4.0,31446.0,1
2013,1.0,0,1,0,1,1,140.0,2,1980.0,4.0,31480.0,1
2015,0.983561644,1,0,1,0,0,6053.0,2,2008.0,3.0,31506.0,0
2016,1.0,1,0,1,0,0,6053.0,2,2008.0,3.0,31506.0,0
2015,1.0,1,1,0,1,1,350.0,2,1960.0,4.0,31555.0,1
2015,1.0,0,0,1,0,0,2850.0,2,1955.0,5.0,31555.0,0
2012,1.0,0,0,1,0,0,250.0,2,1986.0,4.0,31555.0,0
2012,1.0,0,0,1,0,0,4100.0,2,1963.0,6.0,31555.0,1
2014,1.0,0,0,1,0,0,4100.0,2,1963.0,6.0,31555.0,0
2012,1.0,0,1,0,1,1,500.0,2,1970.0,4.0,31555.0,0
2015,1.0,0,1,0,1,1,500.0,2,1970.0,4.0,31555.0,0
2013,1.0,0,1,0,1,1,2629.0,2,1988.0,4.0,31555.0,0
2012,0.038251366,1,0,0,1,1,160.0,2,1970.0,4.0,31555.0,0
2015,0.747945205,0,1,0,1,1,200.0,2,1960.0,4.0,31555.0,0
2014,1.0,1,0,1,0,0,790.0,2,1991.0,3.0,31555.0,0
2012,1.0,0,0,1,0,0,600.0,2,1960.0,2.0,31555.0,1
2012,1.0,0,0,1,0,0,4000.0,2,1985.0,3.0,31555.0,1
2014,1.0,1,0,1,0,0,2918.0,2,2008.0,4.0,31555.0,0
2016,0.99726776,1,0,1,0,0,1340.0,2,1800.0,5.0,31555.0,1
2012,1.0,0,0,1,0,0,450.0,2,1970.0,4.0,31555.0,0
2013,1.0,0,0,1,0,0,2300.0,2,1972.0,3.0,31555.0,0
2014,1.0,0,0,1,0,0,2300.0,2,1972.0,3.0,31555.0,0
2014,1.0,0,0,1,0,0,300.0,2,1900.0,2.0,31555.0,0
2012,1.0,1,0,1,0,0,4909.0,2,2010.0,5.0,31555.0,1
2012,0.972677596,1,0,1,0,0,220.0,2,1990.0,2.0,31555.0,0
2013,1.0,0,0,1,0,0,8700.0,2,1995.0,5.0,31555.0,0
2012,1.0,0,0,1,0,0,7055.0,2,1974.0,6.0,31555.0,0
2012,0.778688525,0,0,0,1,1,110.0,2,1980.0,4.0,31555.0,0
2012,0.352459016,0,0,1,0,0,2900.0,2,1974.0,3.0,31555.0,0
2013,1.0,0,0,1,0,0,708.0,2,2011.0,4.0,31555.0,0
2014,0.747945205,0,0,1,0,0,400.0,2,1700.0,4.0,31555.0,0
